RiskScore,TotalDebtToIncomeRatio,MonthlyIncome,AnnualIncome,InterestRate,LoanAmount,BaseInterestRate,NetWorth,LoanDuration,MonthlyLoanPayment,TotalAssets,DebtToIncomeRatio
50.0,0.2649400220132674,4395.25,52743,0.1977752,36719,0.247219,6367,84,810.4776317538136,60158,0.3814115950937938
59.0,0.2556267192393184,2965.583333333333,35587,0.230562957239785,13914,0.230914,2349,84,335.082338130802,14562,0.5155205420442268
54.0,0.5714211592326206,4221.333333333333,50656,0.2911849396364857,60450,0.27595,44175,60,1923.159186840636,57186,0.3774933603519997
50.0,0.2318661101291281,3972.25,47667,0.2461676833678156,26890,0.23689,9295,72,718.0301559604294,24999,0.2993481968680632
49.0,0.4501962460265331,1854.6666666666667,22256,0.2412649697307233,14138,0.256638,26113,120,312.9639709638768,27950,0.0621751882387156
58.0,0.4295705865018424,2932.9166666666665,35195,0.2479095038173083,25168,0.259668,5658,36,997.8947326610288,44873,0.1917056413642898
48.0,0.2830117893107894,5093.666666666667,61124,0.2144026672451828,19422,0.219422,54697,72,481.5677174860577,65216,0.2567526269528049
53.0,0.1439425785865992,6242.166666666667,74906,0.2809023520004441,13996,0.299496,32770,48,488.5135659673169,51424,0.2254068739417839
36.0,0.1361458948840369,9349.5,112194,0.2022675327916956,31907,0.239907,5593,84,712.8960442183035,18207,0.1728723517138998
61.0,0.4964917359350033,2190.833333333333,26290,0.2557355369062963,20513,0.248513,61218,48,686.7306448109365,65815,0.605033997992177
48.0,0.322504217078463,7094.083333333333,85129,0.2322035725456439,34176,0.250676,90774,36,1326.8717913060402,100489,0.1691059201462581
52.0,0.2275268879798558,3610.9166666666665,43331,0.209850184462541,9451,0.199451,1070,48,292.58063192126093,3990,0.3192811951347226
57.0,1.2172235190634004,2845.333333333333,34144,0.209340300276288,32986,0.2469859999999999,50466,12,3070.4066529083952,98462,0.659422185777478
51.0,0.1630593053966766,3750.5,45006,0.2203373879355956,14226,0.214226,54842,84,333.5539248902355,104441,0.3067111375955951
51.0,0.8959208455517063,1250.0,15000,0.3123064632570401,25908,0.300408,11164,60,857.9010569396328,94392,0.1502921489286338
56.0,0.6684797886862678,2382.4166666666665,28589,0.2954251503064268,41349,0.289849,46209,84,1169.5973898959758,59725,0.0688604289795987
45.6,0.125563648878804,9700.333333333334,116404,0.2311081806508707,21612,0.217612,8293,48,694.0092486740258,13720,0.3248371118826803
54.0,0.2792714017452624,5169.333333333333,62032,0.2332451662606723,10691,0.199191,134672,24,561.6469660885095,205998,0.1758297142406851
56.0,0.425335383870687,4001.8333333333335,48022,0.203835985184931,25084,0.223584,2441,36,937.1213170198444,22489,0.054668541826964
63.0,0.1301130237487898,4336.5,52038,0.2476991004329934,12056,0.239056,1897,60,352.235127486627,17970,0.0853698516375029
40.8,0.1974775784409247,12365.916666666666,148391,0.2841849538099215,46099,0.258599,162493,60,1446.991278535605,196893,0.4280283658119779
52.0,0.3722777095851587,2637.5,31650,0.2638313076557149,15544,0.265044,8058,120,368.8824590308562,34391,0.2360997912090094
50.0,0.1779647789641332,6007.833333333333,72094,0.2579891450464547,29515,0.2380149999999999,7838,60,880.1827312200186,54410,0.1847627900560836
50.0,0.4671808253813377,3419.6666666666665,41036,0.2566987312265322,18811,0.239311,34179,36,754.6026958623813,39362,0.0548511575327654
56.0,0.5379559465528456,3800.75,45609,0.1728008933749969,36199,0.176699,5735,24,1794.636063860728,24985,0.4702463815006987
57.0,0.1275922489666484,6251.166666666667,75014,0.2287840296580132,16962,0.242462,8819,84,406.6004136653472,79127,0.3387724303782707
65.0,0.2588308251509284,5552.916666666667,66635,0.2328394576257125,24738,0.227738,65003,36,961.2660028276764,82185,0.352120462309375
58.0,2.91205720433387,1934.25,23211,0.2051731337745381,58425,0.251425,1350,12,5426.6466474827885,48830,0.3931250650697802
54.0,0.7515958789968714,2193.0,26316,0.2167796876298538,46009,0.256509,12505,72,1147.2497626401391,18144,0.2065281284398937
61.0,0.6230204008718366,1961.4166666666667,23537,0.2405550974037203,20376,0.225376,48136,36,800.0025979433683,86040,0.2508285753404449
50.0,0.5234729676009647,2848.833333333333,34186,0.2141941929959792,27798,0.2407979999999999,118902,36,1053.2872392005486,146839,0.0636903913870296
57.0,0.156474797280735,8117.666666666667,97412,0.3749636245783141,17388,0.313388,1396,96,573.2102460592469,55999,0.3102816929418772
47.0,0.3759777594240362,4000.1666666666665,48002,0.22189029044424,29460,0.19546,2929,36,1127.9737006560488,37114,0.0168765822516468
55.0,0.3291479021482046,3304.4166666666665,39653,0.2808023999999999,14002,0.234002,64067,60,436.6418136568965,162657,0.4281392330890097
55.0,0.1403093813774554,7704.75,92457,0.2630405547540391,25499,0.221499,7533,60,768.0487061679501,49544,0.3738536816881617
43.2,0.1877486166752482,9413.416666666666,112961,0.1917164624052982,39582,0.217082,27145,36,1454.3559573543926,40081,0.4044590697865511
53.0,0.4664383217194311,2091.1666666666665,25094,0.2053096,27637,0.256637,129435,60,740.400270435617,140983,0.1306268619289491
53.0,0.3656267000902353,2351.833333333333,28222,0.2581449232409402,22330,0.23883,7200,96,551.893060828885,94131,0.3459338657878562
50.0,0.1180399348629292,4603.916666666667,55247,0.2182239968436242,16960,0.24846,15509,84,395.4460234476877,29771,0.1651395420635154
62.0,0.4417856421308985,3584.6666666666665,43016,0.305161340537783,43145,0.280645,28765,84,1248.654265158561,39729,0.6397861041748386
55.0,0.6985801405800051,2511.9166666666665,30143,0.2524003822147492,44840,0.22784,9793,48,1492.7750981252575,69128,0.4193006556057201
51.0,0.1488602985356775,9439.083333333334,113269,0.28935391494041,36147,0.267147,35599,96,970.1047629031384,50238,0.2022010417224891
53.0,0.2470980947719668,3759.25,45111,0.2707250599006019,22071,0.252571,2365,72,622.9035127715161,21146,0.1527003458022973
39.2,0.0969142825863326,10649.666666666666,127796,0.2758059725866553,18064,0.240064,13570,36,743.1048047835802,56658,0.0690282375867439
55.0,0.6385756805480571,4470.916666666667,53651,0.2732838517956462,58459,0.2704589999999999,12010,48,2015.018653090318,30014,0.1770243313285963
53.0,0.393737772222596,4407.416666666667,52889,0.266172,33810,0.22181,1702,36,1373.3664195900733,101471,0.3068422151817263
44.8,0.1157979580377775,17198.416666666668,206381,0.2176530768676319,45207,0.243207,40632,48,1418.54153148288,62768,0.5263482908266194
54.0,0.349209748717881,4615.5,55386,0.2118038346703876,14107,0.194607,88340,12,1314.7775952073798,128255,0.3005462972454825
48.0,0.5442960751124962,1629.0,19548,0.2436040064226734,18251,0.2302509999999999,207443,48,598.6583063582564,241609,0.0061199321090984
61.0,0.6400512055446212,1824.9166666666667,21899,0.2639205400915999,23930,0.25993,72925,60,722.0401125184717,87013,0.1046579446120528
60.0,0.293318053315491,3324.75,39897,0.2269215086129805,25161,0.2556609999999999,47590,48,802.2091977606788,64729,0.4647835602975912
51.0,0.147167622557206,4752.0,57024,0.2243362264888412,17841,0.239841,54227,96,401.3405423918432,82141,0.1771447233387772
51.0,0.2092094265317523,7004.333333333333,84052,0.2350793601870675,29567,0.222067,28416,36,1152.3725599039035,44897,0.0185855711512714
58.0,0.6249012664919792,1645.3333333333333,19744,0.2383275355430933,6711,0.228711,2994,48,218.17088380146976,34128,0.1482592989236248
50.0,0.2059388036429244,5059.0,60708,0.269237097130854,14761,0.242261,41736,96,375.84440762955455,53858,0.2523649855896614
60.0,0.1125243928952842,10603.833333333334,127246,0.2375694408599457,29496,0.239496,3885,72,772.1899081961119,36214,0.3734696813442264
43.0,0.8216551492843588,4726.333333333333,56716,0.3091974425261333,57272,0.274772,298909,24,3229.416120567641,306529,0.198295196600252
63.0,0.099398964644928,8547.583333333334,102571,0.2238923466533224,8306,0.243806,8478,72,210.62093354957648,14818,0.3802666534695275
55.0,0.9968410028260066,1460.1666666666667,17522,0.2634984151421198,15575,0.224075,35559,60,469.5540042931075,65435,0.1560941405164452
60.0,1.03381118112969,3749.0,44988,0.2276976557430725,36479,0.204479,6448,12,3427.7581180552074,36724,0.3938258938223602
47.0,0.218384513938261,4153.333333333333,49840,0.2481053650606498,21239,0.243239,223980,84,535.0236812235775,234386,0.2457357763947127
57.0,0.2860805926219035,4860.75,58329,0.2285183226002012,28520,0.23402,2002,60,801.5662405869177,102415,0.0740707999038132
60.0,0.7405400742581869,2325.1666666666665,27902,0.2593393992306289,52674,0.293674,2273,84,1364.879095995994,10120,0.6862561848753008
51.0,0.2571058225063518,3991.5833333333335,47899,0.3146842201653554,28708,0.305208,4727,96,821.2593160193121,57951,0.0356544090162011
36.0,0.500156993581708,5536.25,66435,0.1763481715231668,24042,0.194042,682561,12,2199.994155716731,695978,0.2932226398775397
44.0,0.1808213940620728,3235.5,38826,0.2023863069046687,11829,0.211329,9049,36,441.0476204878366,202417,0.3488134358163172
44.0,0.0967168522501473,5813.583333333333,69763,0.2556671146469852,11564,0.252064,24088,60,343.27148029391907,27696,0.4301412695621952
54.0,0.2640914904757096,3158.25,37899,0.2956873880670757,23215,0.299715,58566,84,657.06694979491,75259,0.0699402733690543
60.0,0.4248230733422368,2358.833333333333,28306,0.27897,18475,0.232475,2268,60,574.0868261687797,42825,0.2844671531653591
53.0,0.3757433824894284,3729.1666666666665,44750,0.1888711025639869,15416,0.204916,17610,36,564.2096972001602,25284,0.2579817956169336
54.0,0.5208776511121775,2299.6666666666665,27596,0.2191787072796444,23064,0.217564,63342,36,879.8449716743041,84993,0.0837823305246279
40.0,0.4684373235528136,1828.5833333333333,21943,0.1871634162951587,20965,0.232965,349805,60,540.5766825599491,373073,0.3430800875102954
52.0,0.1976758866913244,6002.75,72033,0.2272801864551226,21424,0.222424,127160,72,547.5989288363477,159284,0.4998386262820981
58.0,0.5953933114420342,1250.0,15000,0.2605692115591311,19907,0.304907,8417,96,495.24163930254286,25975,0.4494170207241773
61.0,0.3505154058226061,3607.6666666666665,43292,0.224464187619069,26030,0.24553,36793,60,725.5427457393553,60888,0.5018327761834989
40.0,0.1493575506750545,7056.0,84672,0.2116887922877597,27638,0.244638,49939,72,680.8668775631847,69977,0.2777924093220827
57.0,0.1817911873214753,3854.1666666666665,46250,0.24641234518623,12376,0.220376,106031,60,360.6535344681861,126570,0.4253679170051303
43.2,0.1378958494846884,12357.583333333334,148291,0.3059486164204986,38419,0.284919,113103,60,1257.0594513278284,156822,0.4203381675339328
44.0,0.1129638598764105,4973.666666666667,59684,0.2264680673524137,10636,0.215136,45121,48,338.8445844053073,68002,0.2426216210244016
54.0,1.1063969912775826,2978.583333333333,35743,0.1865198841654117,28030,0.18353,6797,12,2578.495638269553,23262,0.3439560811943634
45.6,0.1264799115852989,6776.333333333333,81316,0.1905897632309701,20601,0.228601,85098,60,535.0700408725139,138150,0.401645138052798
50.0,0.4856686381481889,2277.583333333333,27331,0.2187420133286607,29373,0.225373,201112,60,809.1507957690127,218725,0.0997307149634851
46.0,0.1891488277267538,9182.416666666666,110189,0.2273871325964256,42711,0.221211,51310,48,1362.8433481986065,59489,0.0860412013083239
59.0,0.4493888630868966,3299.333333333333,39592,0.2063942971739114,29302,0.210802,6387,48,901.6836556113676,15446,0.5257757167966606
53.0,0.3303660739149117,4567.25,54807,0.2414523794588791,24023,0.264023,136129,24,1271.8644510878803,144863,0.4067012287333316
53.0,0.1814816003370145,5553.416666666667,66641,0.2128582724908402,18768,0.194268,22266,36,709.8429440049152,46607,0.4899989523564163
58.0,0.1396883959709856,6182.166666666667,74186,0.3407604,16467,0.283967,10685,48,632.5769452919616,12187,0.568931479619998
55.0,0.2426934875265042,3691.4166666666665,44297,0.3008365201879052,18857,0.2793569999999999,6832,48,679.8827847467965,15624,0.3464763159737274
49.0,0.3994551810705997,2175.5,26106,0.2520095596497246,16628,0.236128,139295,60,490.01474641908976,167276,0.1686369637213004
56.0,0.2258320121159948,2297.0,27564,0.2705603705067045,11251,0.249251,1606,84,299.7361318304401,38053,0.3545274603677503
65.0,1.1451131838680726,1250.0,15000,0.2443127319297326,31456,0.2634559999999999,28729,72,836.3914798350909,44626,0.3866205564720501
62.0,0.4331088057032217,2712.75,32553,0.1977687260341259,16381,0.217881,9588,36,606.9159126714147,54372,0.5509434327005192
45.0,0.2358270411610448,3651.25,43815,0.2028618728964727,11806,0.195806,68818,48,361.0634840392649,77368,0.1123180755279893
48.0,0.316887053355059,8004.666666666667,96056,0.2820881502345606,43363,0.275363,10174,108,1109.5752330894627,43915,0.0732889868524325
40.8,0.2525039204700437,2967.75,35613,0.1518169323868246,11724,0.182224,4656,48,327.36850997497226,12194,0.3626229636340125
41.6,0.0495207320934116,19397.0,232764,0.233303470298861,14466,0.208966,4698,60,410.5536404159058,192290,0.5762211675604314
58.0,0.5398174355441475,2189.333333333333,26272,0.2573533336375754,22437,0.248937,1605,36,900.8403055513204,14632,0.4011990619892773
59.0,0.1834761854190806,2988.75,35865,0.2415164020947196,10658,0.231658,2720,48,348.3644491712772,71842,0.552393144653838
52.0,0.4864204834448771,1705.3333333333333,20464,0.2003682100140214,6307,0.176807,10816,36,234.5090644346637,40948,0.1020651538239849
48.0,0.2036887767109717,3000.6666666666665,36008,0.2473255796518862,13434,0.2394339999999999,110535,60,392.2021226507225,141690,0.1879803991373554
51.0,0.5716674782598943,3240.6666666666665,38888,0.2421647957508534,13591,0.241091,40318,12,1286.5837412142307,42774,0.097726115536074
42.400000000000006,0.189501770622726,4368.666666666667,52424,0.1829144228215939,17058,0.200058,14021,60,435.8700685938158,38826,0.4363249304285915
37.6,0.2495619484812972,4204.25,50451,0.1509570816276151,11976,0.186976,8736,24,581.2208219024936,39694,0.1750421206487874
42.400000000000006,0.145326306039696,7519.083333333333,90229,0.1806592969596057,15428,0.201428,4132,24,770.720605637978,50267,0.3340401757995245
71.0,0.961704455783426,2147.0,25764,0.2144380089465247,21622,0.206122,21137,24,1115.7794665670158,48366,0.4826362161339764
49.0,0.2648017943742917,3733.4166666666665,44801,0.2855565895491679,20462,0.331962,97942,108,528.6154324802201,106508,0.0626482873074617
60.0,0.1623806073109259,4907.166666666667,58886,0.2544358471433399,16936,0.239936,2774,72,460.8287035092656,36795,0.3916533438644064
54.0,0.6298606266619597,2144.583333333333,25735,0.187864030880679,20789,0.179289,112663,24,1045.7886022621278,120539,0.6521803233494319
40.0,0.037681521572094,18576.916666666668,222923,0.2124619594383295,14453,0.257453,174463,60,393.0064861179935,185008,0.3785467034220134
33.6,0.0977395518231678,14104.416666666666,169253,0.206970671173623,25055,0.225555,90332,60,673.5593637272191,114282,0.1440764587446123
51.0,0.1639594289760391,5556.916666666667,66683,0.2310012921074268,10293,0.229793,3675,108,227.10888353410135,10766,0.3354732768263018
48.0,0.9168614455366272,1691.6666666666667,20300,0.2024864360182684,25620,0.22962,105765,48,783.023945366128,124209,0.1221333403129477
56.0,0.4564859923681332,2191.083333333333,26293,0.2574489502865651,28296,0.252296,3906,72,775.198849777944,13401,0.3289767087245263
40.8,0.139260947049968,6084.5,73014,0.1658691458871764,17593,0.207093,7892,60,433.3332323255309,12303,0.2369032922074843
51.0,0.3579712938362996,4746.583333333333,56959,0.279294,18245,0.232745,12442,48,635.1405771351492,16579,0.2569124796233302
56.0,0.8949382900974671,1717.6666666666667,20612,0.2008151095039293,24054,0.208554,132958,24,1225.2056696240827,136477,0.1290161776201116
52.0,0.5244123151195734,1735.3333333333333,20824,0.2794291012375421,23810,0.25431,22549,72,685.0301708374998,27100,0.1144846531337961
56.0,0.1913517848030868,4807.25,57687,0.252557977279315,24602,0.275602,35171,96,598.8758674946391,57982,0.3239189792266055
61.0,0.5125110410218562,2071.4166666666665,24857,0.2477570354151253,19894,0.2268939999999999,10448,36,788.6239122233563,12680,0.5856614312479004
62.0,0.2592492903310593,2524.083333333333,30289,0.2032271368554249,11181,0.224681,85564,36,417.3668129031213,94294,0.4167415542647967
33.6,0.4079475544738113,5470.833333333333,117723,0.205384443914935,36803,0.217303,294101,24,1882.813079267143,301848,0.1746164932993798
53.0,0.2936570099136987,3252.833333333333,39034,0.2737164421469044,22674,0.288174,7162,96,584.2173104142765,36001,0.1845939285611869
54.0,0.5844431425915098,2582.583333333333,30991,0.2651238799544613,39464,0.274964,3545,84,1037.37311933779,81318,0.355120730600011
47.0,1.446602009673253,3521.9166666666665,42263,0.2624907476436984,50933,0.243433,197213,12,4871.811727901724,208327,0.1835728100146503
53.0,0.546211088178484,5764.666666666667,69176,0.2493910661326625,51250,0.2287499999999999,31053,24,2733.724852986234,46229,0.0401686739901387
46.0,0.3504196170214566,2678.083333333333,32137,0.188537274692257,15406,0.205906,65820,48,459.4529360182128,70400,0.161739088890773
52.0,0.8882309685752507,4965.25,59583,0.217817499290231,44575,0.234075,68137,12,4167.288816718264,88718,0.2674859445278194
53.0,0.1493137750233004,4374.25,52491,0.2974764987586192,15067,0.269567,9622,60,485.13578039567176,29385,0.3140060517518505
50.0,0.1185718130443368,5586.583333333333,67039,0.2222321002237086,15664,0.205664,55640,48,495.4113145566083,59129,0.4934626383703237
36.8,0.2234158641951169,5096.333333333333,61156,0.1728552672326162,15364,0.198864,121207,48,445.6017158930477,213076,0.3803494002630046
